FragmentID,NarrID,EntryDate,ServerEntryDate,T0 Example triad-Milk,T0 Example triad-Tea/Coffee,T0 Example triad-Sugar,T0 Example triad-X,T0 Example triad-Y,T0 Example triad-N/A,T1 People were-resourceful/persistent,T1 People were-future-focused,T1 People were-resilient/adaptable,T1 People were-X,T1 People were-Y,T1 People were-N/A,T2 People affected by-beliefs/traditional values,T2 People affected by-information,T2 People affected by-actions/events,T2 People affected by-X,T2 People affected by-Y,T2 People affected by-N/A,T3 What made things happen-government/institutions,T3 What made things happen-communities/your networks,T3 What made things happen-specific individuals,T3 What made things happen-X,T3 What made things happen-Y,T3 What made things happen-N/A,T4 Lesson applies to-past,T4 Lesson applies to-present,T4 Lesson applies to-future,T4 Lesson applies to-X,T4 Lesson applies to-Y,T4 Lesson applies to-N/A,T5 What people pursued-food security,T5 What people pursued-personal/property security,T5 What people pursued-community/family security,T5 What people pursued-X,T5 What people pursued-Y,T5 What people pursued-N/A,T6 What shaped events-trust,T6 What shaped events-understanding,T6 What shaped events-personal efforts,T6 What shaped events-X,T6 What shaped events-Y,T6 What shaped events-N/A,T7 What people value-ability to afford things,T7 What people value-ability to affect decisions,T7 What people value-ability to make choices,T7 What people value-X,T7 What people value-Y,T7 What people value-N/A,T8 Government was-stable,T8 Government was-fair/unbiased,T8 Government was-accessible,T8 Government was-X,T8 Government was-Y,T8 Government was-N/A,T9 People had-a sense of belonging,T9 People had-choices,T9 People had-confidence,T9 People had-X,T9 People had-Y,T9 People had-N/A,D1 People did-what they were born to do,D1 People did-brought up to do,D1 People did-X,D1 People did-N/A,Q1 Feeling,Q2 How common,Q3 Who should hear_everyone,Q3 Who should hear_NGOs,Q3 Who should hear_my friends and family,Q3 Who should hear_international community,Q3 Who should hear_my government,Q3 Who should hear_no one special,Q4 Who influenced_tv/radio,Q4 Who influenced_religious leaders,Q4 Who influenced_local government,Q4 Who influenced_manager/boss,Q4 Who influenced_celebrities,Q4 Who influenced_newspapers/magazines,Q4 Who influenced_teachers,Q4 Who influenced_doctors/nurses,Q4 Who influenced_police,Q4 Who influenced_politicians,Q4 Who influenced_no one special,Q4 Who influenced_peers and friends,Q4 Who influenced_parents,Q4 Who influenced_facebook/social computing,Q4 Who influenced_diaspora/community leaders,Q4 Who influenced_CSOs,Q4 Who influenced_opposition groups,Q4 Who influenced_central government,Q4 Who influenced_military,Q4 Who influenced_media,Q4 Who influenced_other,Q4 Who influenced: Other,Q5 Story involves_security,Q5 Story involves_education,Q5 Story involves_politics,Q5 Story involves_violence,Q5 Story involves_business/trade,Q5 Story involves_justice,Q5 Story involves_democracy,Q5 Story involves_environment,Q5 Story involves_corruption,Q5 Story involves_human rights,Q5 Story involves_poverty,Q5 Story involves_work/migration,Q5 Story involves_conflict,Q5 Story involves_relations with other countries,Q5 Story involves_cooperation,Q5 Story involves_other,Q5 Story involves: Other,Q6 Who impacted experience_ambitions for the future,Q6 Who impacted experience_disability,Q6 Who impacted experience_recreation/leisure activities,Q6 Who impacted experience_work/employment,Q6 Who impacted experience_calls for change,Q6 Who impacted experience_freedom of movement,Q6 Who impacted experience_utilities,Q6 Who impacted experience_personal security,Q6 Who impacted experience_failure,Q6 Who impacted experience_respect/tolerance,Q6 Who impacted experience_trust,Q6 Who impacted experience_freedom of speech,Q6 Who impacted experience_employment opportunities,Q6 Who impacted experience_other,Q6 WhoImpacted: Other,DQ1 Age,DQ2 Gender,DQ3 Education,DQ4 Travel abroad for_business,DQ4 Travel abroad for_studies/exchange programmes,DQ4 Travel abroad for_sport,DQ4 Travel abroad for_never travelled,DQ4 Travel abroad for_tourism,DQ4 Travel abroad for_visiting relatives/friends,DQ4 Travel abroad for_other,DQ4 Travel abroad for:Other,DQ5 Live,DQ8 LiveInRegion,DQ6 Who lives with you_husband/wife,DQ6 Who lives with you_children/child,DQ6 Who lives with you_parents/grandparents,DQ6 Who lives with you_other people,DQ6 Who lives with you_I live alone,DQ7 Daily expenses_wages/salary,DQ7 Daily expenses_pension and/or other types of social assistance,DQ7 Daily expenses_remittances,DQ7 Daily expenses_other (please specify),DQ7 Daily Expenditures,Your experience,StoryTitle,S1-how i see events-XRight,S1-how i see events-YTop,S1-how my family see events-XRight,S1-how my family see events-YTop,S1-how an outsider sees events-XRight,S1-how an outsider sees events-YTop,S1-how the government sees events-XRight,S1-how the government sees events-YTop,ProjectID,ApplicationName,Latitude,Longitude,Language
3cc73e01-d500-4fee-ba74-2b2bfce3c1ea,84,2015/12/03 18:20:09.055,2015/12/03 18:19:05.171,3.8490965,90.81633,5.334575,0.5074274,0.7864694,,5.9617724,90.81633,3.2218993,0.48630062,0.7864694,,5.665713,90.0,4.334287,0.49334288,0.7794,,33.88503,32.85715,33.25782,0.496864,0.28454286,,5.1095214,90.408165,4.4823146,0.496864,0.7829347,,31.920385,33.265305,34.81431,0.5144696,0.28807753,,32.42053,33.67347,33.906006,0.5074274,0.29161227,,33.68095,33.265305,33.053745,0.496864,0.28807753,,4.875259,45.102043,50.022697,0.7257372,0.3905837,,31.196033,36.122448,32.68151,0.5074274,0.3128204,,0.035909116,0.9640909,0.9640909,,positive,it's rare but happens occasionally,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20-24,male,complete secondary,,,1,,1,1,,,urban area,South,,,1,,1,1,,,,,I was involved in News,I was involved in News,,,,,,,,,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
5039f48b-cd24-48a1-a95d-fe0a075c86a3,85,2015/12/03 19:24:05.009,2015/12/03 19:23:01.405,8.8764105,48.367344,42.756245,0.6693992,0.4188612,,47.61311,40.612244,11.774642,0.32080767,0.35170203,,9.712849,43.877556,46.4096,0.6834837,0.3799796,,44.961487,10.0,45.03851,0.5003851,0.08660002,,34.609375,30.000002,35.390625,0.50390625,0.25980002,,10.937339,41.428574,47.634087,0.6834837,0.35877144,,,,,,,1,33.124756,33.67347,33.20178,0.5003851,0.29161227,,26.037947,47.142857,26.819197,0.50390625,0.40825716,,,,,,,1,0.0068181753,0.9931818,0.9931818,,negative,it's very common,1,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,1,,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,1,,,20-24,female,university degree,,1,,,,,,,urban area,Center,,,1,,,1,,,,,We are a third without government students did not feature the support from the state and society,We are a third without government students did not feature the support from the state and society,0.15126708,0.49588817,0.07381833,0.328125,0.24010535,0.4169408,0.20138098,0.19654608,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
7ad117ce-3c17-4b59-8751-f819efbdd856,86,2015/12/03 19:00:13.120,2015/12/03 18:59:09.603,6.2420263,86.7347,7.0232763,0.50390625,0.7511225,,7.558501,85.51021,6.931294,0.496864,0.7405184,,6.6933126,8.367348,84.93935,0.89123017,0.07246123,,6.1931653,7.9591827,85.84766,0.89827245,0.068926506,,6.150049,85.51021,8.339746,0.5109485,0.7405184,,6.4461083,86.32653,7.2273583,0.50390625,0.74758774,,83.24979,8.775505,7.974704,0.12362456,0.0759959,,88.79161,7.551018,3.65737,0.07432879,0.06539184,,3.961201,89.18367,6.8551273,0.5144696,0.77233064,,7.7697716,5.510208,86.72002,0.8947513,0.047718376,,0.1340909,0.8659091,0.8659091,,positive,it's somewhat common,1,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,20-24,female,university degree,,,1,,1,,,,urban area,Center,,,1,,,1,,,,,Installing cameras for cars nerespectătorii driving rules. Offer a motivating drivers to be more safety driving perecauţi,A new stage,,,,,,,,,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
881c4b8d-12fa-482c-b8be-d5166dc4d75c,87,2015/12/03 18:01:49.498,2015/12/03 18:00:46.024,16.706244,65.102036,18.191721,0.5074274,0.56378365,,,,,,,1,16.900259,16.122452,66.977295,0.7503851,0.13962041,,15.991958,16.530617,67.47743,0.7574274,0.14315513,,15.221618,68.77551,16.002869,0.50390625,0.5955959,,,,,,,1,,,,,,1,79.46853,10.0,10.531469,0.1553147,0.08660002,,16.354134,65.102036,18.54383,0.5109485,0.56378365,,,,,,,1,0.014090896,0.9859091,0.9859091,,strongly negative,it's somewhat common,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,educația,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20-24,female,university degree,,1,,,,,,,urban area,Center,,,,1,,1,,,,,Profile: Who dared to think of next?,Who dared to think of next?,0.18087985,0.24917763,0.4883969,0.13404608,0.7936361,0.6932566,0.4701737,0.68667763,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
8d11f8a7-9e8a-4342-a147-044907bc8f92,88,2015/12/03 17:34:17.828,2015/12/03 17:33:13.981,7.157523,6.7346954,86.10779,0.8947513,0.05832244,,6.509339,5.9183655,87.572296,0.9053147,0.051253047,,35.721767,29.18367,35.09456,0.496864,0.2527306,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,1,negative,it's very common,,,,,1,,1,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,1,,,1,,,,,,,,,1,,,,,1,,,,1,,,,,,20-24,male,university degree,,,,,1,,,,urban area,Center,,,1,,,1,,,,,Theft billion of RM,RM shock,,,,,,,,,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
9f972780-3ae8-4e49-b836-899e06de7126,89,2015/12/03 19:08:38.757,2015/12/03 19:07:35.215,4.0028806,47.551014,48.446102,0.7222161,0.4117918,,,,,,,1,6.02501,10.408165,83.566826,0.8877091,0.090134695,,92.74103,3.8775485,3.381429,0.053202026,0.033579584,,6.2420263,86.7347,7.0232763,0.50390625,0.7511225,,2.6921701,5.1020355,92.205795,0.94756824,0.044183653,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,1,strongly negative,it's somewhat common,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,20-24,female,some university (no degree),,,,,1,,,,urban area,Center,,,1,,,1,,,,,Moldovan parliament recently adopted a law which amends the 4000 lei vehicle owner if that allowed a person without driving its climb behind the wheel. The problem is not this but the reasoning was given later by an official because we need money to beget. Sorry that this is exactly gather money in the budget.,New sources state budget,0.2606065,0.2162829,0.16721241,0.38404608,0.10115319,0.13075656,0.14443336,0.7458881,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
a14931eb-79c0-4d8d-999d-06bb21ecf8af,90,2015/12/03 17:39:24.517,2015/12/03 17:38:20.646,90.016106,5.1020355,4.881861,0.07432879,0.044183653,,4.6366906,7.551018,87.812294,0.91587806,0.06539184,,6.7694783,4.693878,88.53664,0.9088358,0.040648982,,5.2489295,6.326531,88.42454,0.91587806,0.05478777,,32.51251,34.897957,32.58953,0.5003851,0.30221632,,4.961489,90.0,5.038511,0.5003851,0.7794,,7.4535856,7.551018,84.9954,0.8877091,0.06539184,,4.9370594,0.61224365,94.45069,0.94756824,0.005302059,,88.755684,5.510208,5.7341123,0.08489217,0.047718376,,4.1006174,5.1020355,90.797356,0.9334837,0.044183653,,0.021363616,0.9786364,0.9786364,,neutral,it's somewhat common,1,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,17-19,female,complete secondary,,,,,1,,,,urban area,South,,,1,,,,,,1,salariu părinților,I have had no experience,A decent life more,,,,,,,,,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
c902d284-a2ee-4595-85b5-e44ad62f578a,91,2015/12/03 17:27:23.884,2015/12/03 17:26:20.128,34.293194,32.040817,33.665985,0.496864,0.27747348,,5.425703,88.36734,6.206953,0.50390625,0.76526123,,0.14545165,52.448982,47.405567,0.7363006,0.45420814,,50.487507,3.8775482,45.634945,0.47573724,0.033579584,,4.553325,90.81633,4.630347,0.5003851,0.7864694,,47.76259,5.1020355,47.13538,0.496864,0.044183653,,,,,,,1,,,,,,1,89.86807,4.6938777,5.438051,0.07784991,0.040648982,,4.8192043,45.91837,49.262424,0.7222161,0.39765307,,,,,1,strongly negative,it's a one-time occurrence,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,20-24,female,university degree,,,,,1,,,,rural area,Center,,,,1,,1,,,,,Theft billion of the country's economy (budget) aggravated the situation and worried,the billion theft,,,,,,,,,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
d8b7ec0e-8d77-4fdd-b922-35a5375bf530,92,2015/12/03 18:46:07.202,2015/12/03 18:45:03.645,0.9100317,43.877556,55.212414,0.7715119,0.3799796,,29.031622,29.18367,41.784706,0.5637654,0.2527306,,31.175917,38.97959,29.844492,0.49334288,0.33756325,,35.64559,32.85715,31.497261,0.47925836,0.28454286,,27.771204,29.591835,42.63696,0.5743288,0.25626528,,24.730093,32.85715,42.412758,0.5884133,0.28454286,,36.385746,34.897957,28.716293,0.46165273,0.30221632,,33.82898,33.67347,32.497555,0.49334288,0.29161227,,33.384888,32.448975,34.166138,0.50390625,0.28100815,,35.2015,31.63265,33.165848,0.48982173,0.2739388,,,,,1,positive,it's a one-time occurrence,,1,,,1,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,20-24,female,university degree,,,,,1,,,,rural area,Center,,,1,,,1,,,,,It was launched the most active young man from my town!,civic activism,0.8141372,0.75575656,0.22416002,0.6899671,0.5407887,0.24588817,,,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
da1c4ea7-cb58-46b9-9f9e-5f45d8b6824e,93,2015/12/03 18:14:39.235,2015/12/03 18:13:35.729,5.573735,88.77551,5.650757,0.5003851,0.7687959,,32.476578,32.85715,34.66627,0.5109485,0.28454286,,32.032482,31.63265,36.334866,0.5215119,0.2739388,,7.805704,7.551018,84.64328,0.88418794,0.06539184,,6.4461083,86.32653,7.2273583,0.50390625,0.74758774,,5.3552833,48.367344,46.277374,0.70461047,0.4188612,,,,,,,1,,,,,,1,6.650191,85.918365,7.431441,0.50390625,0.74405307,,77.39178,12.040817,01.10.5674,0.16587809,0.10427348,,,,,1,strongly positive,it's rare but happens occasionally,1,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,20-24,female,university degree,,,,,1,,,,urban area,Center,,,1,,,,,,1,bursă,I was impressed by how Moldovans / population in our country compatinuit jertvele wounded people who suffer terrorist attacks. This showed that we are next to the people that we care.,we are next to the people we care,0.2674402,0.34786183,0.19682518,0.49588817,0.092041574,0.37088817,0.19910307,0.19325656,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.22 Safari/537.36,,,ro
60a2df13-068d-4696-971a-0189a8998e0e,94,2015/12/07 22:12:30.643,2015/12/07 22:12:29.676,,,,,,1,,,,,,1,6.4532943,6.7346954,86.81201,0.9017936,0.05832244,,87.23512,7.1428604,5.622013,0.09193442,0.061857164,,5.3136034,90.0,4.6863966,0.496864,0.7794,,,,,,,1,,,,,,1,5.221621,88.77551,6.002871,0.50390625,0.7687959,,6.686123,87.95918,5.354697,0.49334288,0.7617265,,,,,,,1,,,,1,negative,it's somewhat common,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Lipsa de acțiune,,,,,1,,,,,,,,,,,17-19,female,complete secondary,,,,,1,1,,,rural area,Center,,,1,,,,,,1,părinții,The sky right now as to say that Moldovan society has problems. Is the lack of action that would contribute to the progress of society. So sicietatea changing needs repair two schools. Be open sports grounds. This is not done or occurs rarely.,We tend to Europe but nothing purposes înterprindem,,,,,,,,,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/46.0.2490.86 Safari/537.36,,,ro
ae305c98-4966-44fc-affd-002c226b28ac,95,2015/12/13 16:25:50.832,2015/12/13 16:26:58.526,15.731563,13.404931,70.8635,0.77565974,0.11608669,,1.5845411,95.15266,3.2628026,0.5083913,0.824022,,2.4789639,2.249588,95.27145,0.96396244,0.01948142,,94.30626,3.5568616,2.1368723,0.039153032,0.030802403,,93.02242,4.437767,2.5398176,0.047587015,0.038431074,,0.37803268,0.68087006,98.94109,0.9928153,0.0058963327,,,,,,,1,33.456768,32.92677,33.616455,0.50079846,0.28514585,,95.373215,1.726677,2.900105,0.037634436,0.014953006,,32.611656,32.491005,34.89734,0.5114284,0.2813721,,0.52,0.48,0.48,,negative,it's a one-time occurrence,1,,,1,1,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,1,,1,,,1,,,,1,,,,1,,,,,,,1,,,,20-24,male,university degree,1,,,,,,1,munca,rural area,South,,,,1,,1,,,,,National Square protest,a better future,0.18250193,0.23412669,0.48209307,0.30964953,0.51528394,0.6841814,0.838458,0.63486034,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ro
6c45320b-f97f-4fc4-83f0-a87a8431f99c,96,2015/12/22 23:55:32.621,2015/12/22 23:56:22.975,0.3926489,74.48979,25.117561,0.62362456,0.64508164,,0.5866675,25.5102,73.90314,0.86658233,0.22091836,,0.07359375,48.367344,51.55906,0.7574274,0.4188612,,0.0054535065,23.874945,76.1196,0.8806668,0.20677957,,0.22161867,48.775513,51.002872,0.75390625,0.42239594,,0.020412598,77.34694,22.63265,0.6130612,0.6698245,,1.4518625,2.653061,95.89507,0.9722161,0.02297552,,2.156091,2.653061,95.19085,0.96517384,0.02297552,,,,,,,1,0.56367016,0.20407867,99.23225,0.9933429,0.0017673358,,0.9886364,0.011363637,0.011363637,,strongly positive,it's very common,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,1,,,1,,,,,,,1,,,,,17-19,male,complete secondary,,,,1,,,,,rural area,South,,,1,1,,,,,1,,Today I was in Comrat and I drove school.,Auto School in Comrat,0.17632402,0.7228619,0.45650625,0.6603619,0.83691627,0.640625,0.725299,0.75575656,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.106 Safari/537.36,,,ro
7c4eb317-b812-4a7c-a172-2aaaa4e5d582,97,2015/12/22 23:48:31.237,2015/12/22 23:49:21.572,2.45646,95.71429,1.829253,0.496864,0.8288857,,32.568558,34.081635,33.349808,0.50390625,0.29514694,,32.216442,34.081635,33.70192,0.5074274,0.29514694,,96.930435,1.8367386,1.2328191,0.021511884,0.015906125,,2.6044874,96.12245,1.2730615,0.49334288,0.8324204,,33.1808,32.85715,33.96205,0.50390625,0.28454286,,,,,,,1,2.6001804,3.8775482,93.52228,0.95461047,0.033579584,,,,,,,1,1.5998805,3.061226,95.33889,0.968695,0.026510192,,,,,1,strongly negative,it's very common,,,,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,1,,,,,,1,,,,,,,,,,1,,,,,45-49,female,complete technical/vocational,,,,,,1,,,rural area,South,1,1,,,,1,,,,,It infulenţează situation with the prices of electricity price increase of bread and other foods.,The hard life of the peasant,0.19454727,0.2524671,0.4747295,0.24588817,0.8118593,0.22615129,0.77085704,0.6932566,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/47.0.2526.106 Safari/537.36,,,ro
3cd19dde-0c17-46bf-934e-b19fe31e307d,457,2015/12/15 01:22:28.056,2016/02/11 19:59:31.306,0.59616214,95.76272,3.641123,0.5152248,0.82930505,,4.7312794,94.629745,0.6389746,0.47953847,0.8194936,,0.36752778,5.561325,94.071144,0.9685181,0.0481611,,96.135124,0.5065613,3.3583078,0.036115885,0.004386827,,18.045584,67.090004,14.864412,0.4840941,0.58099943,,0.34461427,96.721375,2.9340088,0.51294696,0.8376071,,92.20139,3.818306,3.9802895,0.058894426,0.03306656,,0.32216796,97.06998,2.6078515,0.5114284,0.840626,,2.2117872,96.02417,1.7640431,0.49776128,0.8315693,,1.6972201,2.5981903,95.70459,0.97003675,0.022500329,,0.26999998,0.73,0.73,,negative,it's somewhat common,1,,,1,1,,,,,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,1,,1,,,45-49,female,postgraduate masters,,,,,1,1,,,urban area,Center,,,1,,,1,,,,,I was worried arrest a politician history and consequences of this event. I thought I lived 25 years of democracy that they have given no fruit and have regressed instead of progressing. It worries me thought that political and economic instability generates gloomy thoughts on a valoriipecare my areviata in Moldova. Being a teacher are absolutely puzzled salary increase of 3%. And while banks and sedau Sefure million bribe.,When the day of tomorrow.,0.1798816,0.24645692,0.489954,0.25724596,0.39562213,0.2695762,0.8008999,0.7766584,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ro
fa20512f-3c4d-495c-b484-51b5f784e7b5,98,2015/11/27 22:53:11.494,2015/12/24 01:32:15.956,96.64284,2.341141,1.0160189,0.02186589,0.020274267,,98.0406,1.0033417,0.956055,0.014577259,0.008688949,,96.64284,2.341141,1.0160189,0.02186589,0.020274267,,96.41566,1.3377914,2.2465558,0.029154519,0.011585265,,97.12087,2.8428037,0.03632385,0.014577259,0.024618715,,97.0609,1.5050201,1.434079,0.02186589,0.01303345,,96.01904,1.8394623,2.141493,0.030612245,0.015929766,,94.14107,3.8461533,2.0127838,0.0393586,0.033307716,,95.53883,2.5083618,1.9528161,0.03206997,0.021722399,,92.72405,4.347824,2.9281287,0.05102041,0.037652165,,0.98,0.02,0.02,,strongly positive,it's a one-time occurrence,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,60 and over,male,postgraduate PhD,,,,,,,1,,urban area,South,,,1,,,1,,1,,,You body,your body,0.16171329,0.20505202,,,,,0.40734264,0.1976226,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ru
1678c66e-690f-4753-8018-f33933cb760f,458,2015/12/15 15:50:51.587,2016/02/11 19:59:33.381,2.0425463,73.88779,24.069666,0.61013556,0.63986826,,,,,,,1,0.26318404,3.6440048,96.09281,0.97914815,0.031557053,,1.6351544,1.2037659,97.16107,0.9776296,0.010424644,,32.844086,35.366997,31.788918,0.49472415,0.30627817,,,,,,,1,,,,,,1,92.69661,5.561325,1.7420655,0.04522728,0.0481611,,2.3887208,94.45545,3.1558301,0.50383556,0.81798416,,,,,,,1,,,,1,strongly negative,it's somewhat common,1,1,,1,,,1,,1,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,40-44,female,postgraduate masters,1,,,,1,1,,,urban area,Center,,,1,,,1,,,,,university where my daughter to learn a Rumanian boy killed a boy Moldovan. I fear its permit my child to go to another country to study. now it is there but I stand with great care.,nasties from parents,0.17726128,0.25878716,0.46375072,0.3327688,0.52751213,0.317356,0.77294976,0.73966765,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ro
c23616aa-34c7-4a21-a435-74e6cdf8a426,99,2015/12/21 04:25:30.865,2016/01/24 03:49:52.692,0.0686069,97.11084,2.8205485,0.51446563,0.8421355,,94.78297,3.818306,1.3987209,0.033078738,0.03306656,,1.8984009,50.18269,47.918907,0.73010254,0.43458208,,48.662,3.7311554,47.60685,0.49472427,0.032311805,,49.392654,47.21955,3.3877954,0.2699757,0.4089213,,26.225864,46.17374,27.600395,0.50687265,0.39986458,,3.6462996,4.166916,92.18678,0.9427025,0.036085468,,,,,,,1,,,,,,1,,,,,,1,,,,1,negative,it's rare but happens occasionally,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,30-34,male,university degree,,1,,,,,,,rural area,Gagauzia,1,,,,,1,,,,,I am very afraid of losing their job due to the influence of relatives,unemployment - this is our problem,0.19036292,0.28498906,0.48908058,0.4159981,0.8568003,0.77357584,0.7808107,0.839851,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ru
404f3efd-e870-40a8-a564-42d728b982a9,100,2015/12/13 02:29:13.272,2015/12/13 16:26:36.716,0.014221191,68.83302,31.152756,0.65569264,0.596094,,1.6620191,49.13688,49.201103,0.7376954,0.42552537,,2.3271084,2.249588,95.4233,0.965481,0.01948142,,0.8827319,28.220612,70.89666,0.85006964,0.2443905,,0.09799846,50.43225,49.46974,0.7483254,0.437601,,0.2953052,49.13688,50.56781,0.7513625,0.42552537,,0.2658177,2.4238815,97.3103,0.98522246,0.020990822,,2.5929737,50.008385,47.39864,0.72402835,0.4330727,,,,,,,,0.87586737,1.2037659,97.920364,0.98522246,0.010424644,,0.99,0.01,0.01,,strongly positive,it's very common,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,,,,1,,,,,,1,,,,,17-19,male,complete secondary,1,,1,,1,,,,rural area,South,,,1,,,,,,1,intretinut de parinti,Today I drove the car through Comrat,auto school in Comrat,0.21394588,0.6780163,0.47859928,0.6857227,0.80352026,0.71963096,0.7764435,0.8198143,foimoldova2015,SenseMaker Android Collector,0.0,0.0,ro
540f64f1-3e56-42a2-9501-dba760d693e5,434,2016/02/02 21:09:04.166,2016/02/02 21:08:22.135,6.1486135,21.428576,72.42281,0.831371,0.18557145,,16.865767,78.16327,4.9709616,0.44052598,0.6768939,,6.7608624,20.204077,73.035065,0.831371,0.17496732,,76.14717,17.346937,6.505887,0.15179357,0.15022446,,48.370514,11.632652,39.996834,0.4581316,0.10073876,,7.056913,21.020409,71.922676,0.8243288,0.18203671,,,,,,,1,6.056634,20.204077,73.73928,0.8384133,0.17496732,,,,,,,1,,,,,,1,0.07227272,0.9277273,0.9277273,,strongly negative,it's very common,,,,1,1,,,,1,,,,,1,,1,,,,,1,,,,,,,,,1,1,,,1,,,1,,1,1,,1,,,,1,,,,1,,,,,,,,1,,,20-24,female,university degree,,,,,1,1,,,urban area,Center,1,,,,,1,,,,,Meetings in Square? I was very scared because I thought he would start something like the events in Ukraine,RM disaster,0.86880696,0.29523027,0.7344106,0.2886513,0.8004698,0.15049344,0.44739464,0.6274671,foimoldova2015,SenseMaker New WebCollector; Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/48.0.2564.97 Safari/537.36,,,ro
